customer_id,has_phone_service,multiple_lines
5590-BYNII,True,Yes
6898-MDLZW,True,No
3237-AJGEH,False,No phone service
4707-YNOQA,True,Yes
9357-UJRUN,True,Yes
1591-NFNLQ,True,Yes
8648-PFRMP,False,No phone service
7663-CUXZB,True,Yes
0258-NOKBL,True,No
1163-VIPRI,True,Yes
2815-CPTUL,True,No
9348-ROUAI,True,Yes
9443-JUBUO,False,No phone service
0596-BQCEQ,True,No
1481-ZUWZA,True,Yes
3043-TYBNO,True,No
4830-FAXFM,True,Yes
5906-BFOZT,True,No
2960-NKRSO,True,No
8996-ZROXE,True,No
5598-IKHQQ,True,Yes
0397-ZXWQF,True,No
5266-PFRQK,True,No
4674-HGNUA,True,Yes
6765-MBQNU,True,Yes
9786-IJYDL,True,Yes
1303-SRDOK,True,No
3769-MHZNV,True,No
6295-OSINB,True,Yes
3308-MHOOC,True,No
2309-OSFEU,False,No phone service
2207-QPJED,True,No
4177-JPDFU,False,No phone service
2239-CFOUJ,True,No
8046-DNVTL,False,No phone service
2209-XADXF,False,No phone service
6620-JDYNW,True,Yes
1891-FZYSA,True,Yes
4770-UEZOX,True,No
1038-RQOST,True,No
7613-LLQFO,True,Yes
4568-TTZRT,True,No
9513-DXHDA,True,No
2640-PMGFL,True,Yes
3801-HMYNL,True,No
0516-QREYC,True,No
9685-WKZGT,True,Yes
6022-UGGSO,True,No
8084-OIVBS,True,No
8896-BQTTI,True,Yes
3865-QBWSJ,True,Yes
3352-RICWQ,True,No
2160-GPFXD,True,Yes
2065-MMKGR,True,Yes
5857-TYBCJ,True,Yes
1498-NHTLT,True,No
4484-CGXFK,True,No
1402-PTHGN,True,No
4176-RELJR,True,Yes
6214-EDAKZ,True,No
5199-FPUSP,False,No phone service
6377-KSLXC,True,No
1796-JANOW,True,No
0238-WHBIQ,True,Yes
8735-NBLWT,True,No
6651-RLGGM,True,Yes
6127-ISGTU,True,Yes
1614-JBEBI,True,No
8740-XLHDR,False,No phone service
1208-DNHLN,True,Yes
1761-AEZZR,True,No
3923-CSIHK,True,No
5696-EXCYS,True,No
5795-KTGUD,True,Yes
7120-RFMVS,True,Yes
7924-GJZFI,True,No
4702-HDRKD,False,No phone service
8512-WIWYV,True,No
5897-ZYEKH,True,Yes
5456-ITGIC,False,No phone service
7317-GGVPB,True,Yes
1406-PUQVY,True,No
1322-AGOQM,False,No phone service
3677-IYRBF,False,No phone service
5692-FPTAH,True,No
9114-AAFQH,True,No
8715-KKTFG,True,Yes
1550-LOAHA,True,No
1728-BQDMA,True,No
0268-QKIWO,True,No
0876-WDUUZ,True,No
5117-ZSMHQ,True,Yes
5151-HQRDG,True,Yes
0960-HUWBM,True,Yes
6465-GSRCL,True,Yes
0617-FHSGK,True,Yes
0263-FJTQO,True,Yes
7319-ZNRTR,True,No
2858-MOFSQ,True,Yes
7503-EPSZW,True,Yes
7089-XXAYG,False,No phone service
8118-LSUEL,True,Yes
8070-AAWZP,False,No phone service
1666-JXLKU,True,Yes
7855-DIWPO,True,No
5133-POWUA,True,No
5652-MSDEY,True,Yes
7005-CCBKV,True,No
1810-BOHSY,True,Yes
1784-BXEFA,True,No
7351-MHQVU,False,No phone service
9224-VTYID,True,Yes
9500-IWPXQ,True,Yes
5762-TJXGK,False,No phone service
4504-YOULA,True,Yes
5569-IDSEY,True,Yes
4250-FDVOU,True,No
7284-ZZLOH,True,No
5277-ZLOOR,True,Yes
2141-RRYGO,True,No
1777-JYQPJ,False,No phone service
6376-GAHQE,True,No
3401-URHDA,True,Yes
1599-EAHXY,True,Yes
8631-XVRZL,True,No
5052-PNLOS,True,Yes
3853-LYGAM,True,Yes
6979-ZNSFF,True,Yes
5751-USDBL,True,No
5680-LQOGP,True,No
2386-LAHRK,True,No
8189-DUKMV,True,No
6032-IGALN,False,No phone service
9931-DCEZH,True,No
1898-JSNDC,True,No
0315-LVCRK,True,No
3911-RSNHI,False,No phone service
2410-CIYFZ,True,No
4248-HCETZ,True,No
5505-OVWQW,True,No
7271-AJDTL,True,Yes
1867-TJHTS,True,Yes
0516-WJVXC,True,No
9174-FKWZE,True,No
6860-YRJZP,True,Yes
4429-WYGFR,True,No
2817-LVCPP,True,No
5038-ETMLM,True,Yes
5056-FIMPT,True,No
4521-WFJAI,True,Yes
6569-KTMDU,True,No
8809-RIHDD,True,Yes
8809-XKHMD,True,Yes
0396-YCHWO,True,Yes
0867-LDTTC,True,No
4822-NGOCH,True,Yes
9391-DXGGG,True,No
9844-FELAJ,True,Yes
2122-SZZZD,True,No
5307-DZCVC,True,Yes
3148-AOIQT,True,Yes
8679-JOEVF,True,No
8395-ETZKQ,True,No
6692-YQHXC,True,No
3889-VWBID,True,No
5222-JCXZT,True,No
9754-CLVZW,False,No phone service
1432-FPAXX,False,No phone service
2739-CCZMB,True,No
7080-TNUWP,True,Yes
0496-AHOOK,True,No
8336-TAVKX,True,Yes
2468-SJFLM,True,No
3181-VTHOE,False,No phone service
7168-HDQHG,True,No
4803-AXVYP,True,Yes
3884-HCSWG,True,No
4567-AKPIA,True,Yes
5077-DXTCG,True,No
1142-WACZW,False,No phone service
7901-HXJVA,True,No
5649-ANRML,True,No
4892-VLANZ,True,No
5924-IFQTT,True,Yes
7968-QUXNS,True,No
2919-HBCJO,True,No
4236-XPXAV,True,No
8903-WMRNW,True,No
2452-SNHFZ,True,No
3629-WEAAM,True,No
6029-CSMJE,False,No phone service
7993-NQLJE,True,No
9909-DFRJA,True,No
9099-FTUHS,True,Yes
0581-BXBUB,True,No
4962-CHQPW,True,No
9467-ROOLM,True,No
3030-YZADT,True,No
7410-KTVFV,True,No
5150-ITWWB,True,Yes
2253-KPMNB,False,No phone service
1345-ZUKID,True,No
6429-SHBCB,True,Yes
9281-OFDMF,True,Yes
2603-HVKCG,True,No
1834-WULEG,True,No
9097-ZUBYC,True,No
5148-ORICT,True,No
4893-GYUJU,True,No
4578-PHJYZ,True,No
7272-QDCKA,True,Yes
8908-SLFCJ,True,No
8393-DLHGA,True,No
9766-HGEDE,True,No
6968-MHOMU,False,No phone service
7395-IGJOS,True,No
5044-XDPYX,True,Yes
1814-WFGVS,False,No phone service
2834-SPCJV,True,No
3721-WKIIL,True,No
6734-CKRSM,True,No
1265-ZFOSD,True,Yes
6568-POCUI,True,No
7890-VYYWG,False,No phone service
5197-LQXXH,True,Yes
9907-SWKKF,False,No phone service
3457-PQBYH,True,No
7682-AZNDK,True,No
0587-DMGBH,True,No
5384-ZTTWP,True,No
3745-HRPHI,False,No phone service
7636-OWBPG,False,No phone service
1231-YNDEK,True,No
1407-DIGZV,True,No
6397-JNZZG,False,No phone service
0570-BFQHT,True,No
4393-OBCRR,True,No
3523-QRQLL,True,No
8564-LDKFL,True,Yes
3696-DFHHB,True,Yes
0895-DQHEW,True,Yes
4717-GHADL,True,Yes
5501-TVMGM,True,No
5879-HMFFH,True,Yes
6772-WFQRD,True,No
3810-DVDQQ,True,Yes
6972-SNKKW,True,No
3694-GLTJM,True,No
8550-XSXUQ,True,Yes
8149-RSOUN,True,Yes
9055-MOJJJ,True,No
4359-INNWN,True,No
0585-EGDDA,True,No
4032-RMHCI,False,No phone service
0549-CYCQN,True,Yes
3481-JHUZH,True,Yes
7250-EQKIY,True,No
3594-IVHJZ,True,No
6869-FGJJC,True,No
3896-ZVNET,True,Yes
8205-VSLRB,True,Yes
5960-MVTUK,False,No phone service
6817-WTYHE,True,No
3082-VQXNH,False,No phone service
4013-UBXWQ,True,Yes
4931-TRZWN,True,No
0750-EKNGL,True,No
7669-LCRSD,True,No
3567-PQTSO,True,Yes
5519-NPHVG,True,Yes
8043-PNYSD,True,No
9938-EKRGF,True,No
2703-AMTUL,True,No
0928-JMXNP,False,No phone service
8173-RXAYP,True,No
4825-XJGDM,False,No phone service
5402-HTOTQ,True,Yes
6734-JDTTV,True,No
7850-THJMU,True,No
3890-RTCMS,True,No
8849-GYOKR,True,Yes
3148-BLQJT,True,No
3717-FDJFU,True,No
3665-JATSN,False,No phone service
7966-YOTQW,True,Yes
0461-CVKMU,True,No
8806-EAGWC,True,No
8853-TZDGH,True,Yes
7779-LGOVN,True,Yes
4324-BZCKL,True,No
6924-TDGMT,True,No
9710-ZUSHQ,True,Yes
1536-YHDOE,True,Yes
8123-QBNAZ,True,Yes
3629-ZNKXA,True,No
4827-LTQRJ,True,Yes
7711-YIJWC,True,No
5482-VXSXJ,True,No
7365-BVCJH,False,No phone service
9620-ENEJV,True,No
4183-WCSEP,True,No
2378-YIZKA,True,No
5498-TXHLF,True,Yes
0689-DSXGL,True,No
6818-DJXAA,True,No
9722-UJOJR,True,No
0464-WJTKO,True,No
8902-ZEOVF,True,No
6778-EICRF,True,Yes
2662-NNTDK,True,Yes
4132-KALRO,True,Yes
3902-FOIGH,True,Yes
6772-KSATR,True,Yes
7112-OPOTK,True,No
2874-YXVVA,True,No
1245-HARPS,True,No
4210-QFJMF,True,No
4323-ELYYB,True,No
4293-ETKAP,True,Yes
6064-PUPMC,True,No
6504-VBLFL,True,No
6322-PJJDJ,True,No
0330-BGYZE,True,Yes
1085-LDWAM,True,No
7586-ZATGZ,True,Yes
7197-VOJMM,True,No
3318-OSATS,True,Yes
5828-AVIPD,True,Yes
1843-TLSGD,True,No
9626-VFRGG,True,Yes
7075-BNDVQ,False,No phone service
9143-CANJF,True,No
7284-BUYEC,False,No phone service
2041-JIJCI,True,Yes
1086-LXKFY,True,No
4900-MSOMT,True,Yes
2229-VWQJH,True,No
9194-GFVOI,True,Yes
1336-EZFZY,True,No
4282-MSACW,True,Yes
1403-LKLIK,True,No
2636-ALXXZ,True,No
7774-OJSXI,True,Yes
7786-WBJYI,True,Yes
0136-IFMYD,True,Yes
5144-TVGLP,True,Yes
9643-AVVWI,True,No
0253-ZTEOB,True,Yes
2706-QZIHY,True,Yes
6061-PQHMK,True,No
9885-CSMWE,True,No
6137-MFAJN,False,No phone service
9122-UMROB,True,No
4232-JGKIY,True,No
2402-TAIRZ,True,No
9659-ZTWSM,True,Yes
9139-TWBAS,False,No phone service
6685-GBWJZ,True,No
5016-ETTFF,False,No phone service
3866-MDTUB,True,No
2195-VVRJF,True,No
3913-RDSJZ,True,Yes
8058-JMEQO,True,Yes
4203-QGNZA,True,No
5043-TRZWM,True,No
0697-ZMSWS,True,Yes
7657-DYEPJ,True,No
9494-BDNNC,True,Yes
1640-PLFMP,True,No
5366-OBVMR,True,No
8276-MQBYC,True,Yes
7593-XFKDI,True,No
4573-JKNAE,True,No
0337-CNPZE,True,Yes
9817-APLHW,True,Yes
8380-MQINP,True,No
0840-DFEZH,True,Yes
1513-XNPPH,True,No
8690-ZVLCL,True,Yes
6015-VVHHE,True,Yes
1125-SNVCK,True,No
0384-LPITE,False,No phone service
4616-EWBNJ,True,No
6347-DCUIK,True,Yes
1335-HQMKX,True,Yes
2545-EBUPK,True,Yes
6923-AQONU,True,No
2172-EJXVF,True,Yes
0897-FEGMU,True,Yes
7663-RGWBC,True,No
1120-BMWUB,True,No
9124-LHCJQ,True,Yes
4536-PLEQY,True,No
7029-IJEJK,False,No phone service
8871-JLMHM,True,Yes
2235-ZGKPT,True,Yes
3891-PUQOD,True,No
5447-VYTKW,True,No
3623-FQBOX,True,No
0689-NKYLF,True,No
8659-HDIYE,True,Yes
3658-KIBGF,True,No
3474-BAFSJ,False,No phone service
5519-YLDGW,True,Yes
3865-ZFZIB,True,No
1855-AGAWH,True,No
7109-CQYUZ,True,Yes
1370-GGAWX,True,Yes
4680-KUTAJ,True,Yes
5307-UVGNB,False,No phone service
4946-EDSEW,True,No
2883-ILGWO,True,Yes
2516-VQRRV,True,Yes
7580-UGXNC,True,No
3642-BYHDO,True,No
9629-NHXFW,True,No
2696-RZVZW,True,Yes
5766-FTRTS,True,No
0396-HUJBP,True,No
5178-LMXOP,True,Yes
8879-ZKJOF,True,No
6285-FTQBF,True,Yes
8185-UPYBR,True,Yes
4585-HETAI,True,No
7526-BEZQB,True,Yes
1474-JUWSM,True,Yes
3530-CRZSB,True,No
8498-XXGWA,True,No
9617-INGJY,True,No
0621-TSSMU,True,No
7234-KMNRQ,True,No
7636-PEPNS,True,No
4683-WYDOU,True,Yes
9052-DHNKM,True,Yes
6794-HKIAJ,True,Yes
5578-NKCXI,True,No
1642-HMARX,True,Yes
3096-WPXBT,True,Yes
8434-PNQZX,True,Yes
5950-AAAGJ,True,Yes
4299-OPXEJ,True,No
4951-UKAAQ,True,Yes
9618-LFJRU,True,No
6693-DJWTY,True,No
0744-GKNGE,True,Yes
6447-EGDIV,True,No
1167-OYZJF,True,No
2108-YKQTY,True,No
4806-DXQCE,True,Yes
4918-QLLIW,True,No
7056-IMHCC,True,Yes
4854-SSLTN,True,No
5294-DMSFH,True,No
4837-PZTIC,False,No phone service
1625-JAIIY,True,Yes
0603-OLQDC,True,No
3272-VUHPV,True,No
4176-FXYBO,True,Yes
1063-DHQJF,True,No
8663-UPDGF,True,Yes
6719-FGEDO,True,Yes
1837-YQUCE,False,No phone service
2947-DOMLJ,True,No
4112-LUEIZ,True,No
0369-ZGOVK,True,No
4510-HIMLV,True,No
9919-KNPOO,True,Yes
8749-JMNKX,True,Yes
7872-BAAZR,True,No
9391-LMANN,True,No
2430-USGXP,True,Yes
8174-TBVCF,True,Yes
1698-XFZCI,True,Yes
1877-HKBQX,True,No
4450-DLLMH,True,No
0428-AXXLJ,True,No
2746-DIJLO,True,Yes
5955-ERIHD,True,Yes
0917-EZOLA,True,Yes
3508-VLHCZ,True,Yes
4086-ATNFV,True,No
0468-YRPXN,True,No
5996-NRVXR,True,No
3739-YBWAB,False,No phone service
7047-FWEYA,True,Yes
2000-MPKCA,True,Yes
9762-YAQAA,True,Yes
5949-EBSQK,True,No
5473-KHBPS,True,Yes
0100-DUVFC,True,Yes
5397-TUPSH,True,No
8950-MTZNV,True,No
0326-VDYXE,True,Yes
6773-LQTVT,False,No phone service
7274-RTAPZ,True,No
0436-TWFFZ,True,Yes
8566-YPRGL,True,No
0311-UNPFF,True,No
6609-MXJHJ,True,Yes
2669-OIDSD,True,No
8400-WZICQ,True,No
3834-XUIFC,True,Yes
9576-SYUHJ,True,Yes
0410-IPFTY,True,No
2831-EBWRN,True,No
9430-NKQLY,True,Yes
8414-MYSHR,True,No
0247-SLUJI,True,No
9402-ORRAH,True,No
6483-OATDN,True,No
1293-HHSHJ,True,No
4840-ORQXB,True,Yes
7599-FKVXZ,True,Yes
3982-DQLUS,True,Yes
8610-ZIKJJ,True,No
3756-VNWDH,True,Yes
7801-KICAO,True,Yes
7673-LPRNY,True,Yes
8229-TNIQA,True,No
6060-QBMGV,True,No
7339-POGZN,True,Yes
2828-SLQPF,True,No
4465-VDKIQ,True,No
2921-XWDJH,True,No
6221-AVQYL,True,Yes
2558-BUOZZ,True,Yes
9257-AZMTZ,True,No
0003-MKNFE,True,Yes
0975-UYDTX,True,Yes
7743-EXURX,True,No
4682-BLBUC,True,No
0975-VOOVL,False,No phone service
5968-VXZLG,True,No
5569-KGJHX,True,Yes
4988-IQIGL,True,Yes
5201-FRKKS,True,No
9799-CAYJJ,True,No
7730-IUTDZ,True,No
0426-TIRNE,True,No
5443-SCMKX,True,Yes
8295-KMENE,True,Yes
6738-ISCBM,False,No phone service
9821-BESNZ,True,Yes
3678-MNGZX,True,No
1335-NTIUC,False,No phone service
2916-BQZLN,True,Yes
4558-CGYCZ,True,No
2368-GAKKQ,True,Yes
8710-YGLWG,True,No
3199-XGZCY,True,Yes
3785-KTYSH,True,Yes
6814-ZPWFQ,True,Yes
4063-EIKNQ,True,No
6993-YCOBK,True,Yes
5206-HPJKM,True,No
7587-RZNME,True,No
0748-RDGGM,True,No
8393-JMVMB,True,No
5019-GQVCR,True,Yes
6036-TTFYU,True,No
2550-AEVRU,True,No
0969-RGKCU,True,No
0378-CJKPV,True,Yes
4706-AXVKM,True,Yes
5889-JTMUL,True,Yes
9026-RNUJS,True,No
3746-EUBYR,True,Yes
2332-EFBJY,True,No
2880-FPNAE,True,No
1703-MGIAB,True,Yes
4311-QTTAI,True,No
9474-PHLYD,True,No
4318-RAJVY,True,No
2165-VOEGB,True,No
3612-YUNGG,True,Yes
2254-DLXRI,True,Yes
5062-CJJKH,True,No
9028-LIHRP,True,No
2219-MVUSO,True,No
1053-MXTTK,True,No
1530-ZTDOZ,False,No phone service
1301-LOPVR,False,No phone service
0853-TWRVK,True,Yes
8914-RBTSB,True,Yes
6212-ATMLK,True,Yes
8200-LGKSR,True,Yes
1568-BEKZM,True,Yes
0670-ANMUU,True,Yes
6897-RWMUB,True,No
0963-ZBDRN,True,No
7594-RQHXR,True,No
6999-CHVCF,True,Yes
6134-KWTBV,True,Yes
1077-HUUJM,True,No
6331-EWIEB,True,Yes
0895-LNKRC,True,No
2045-BMBTJ,False,No phone service
8417-GSODA,True,Yes
5171-EPLKN,True,No
4452-QIIEB,True,No
5998-VVEJY,True,Yes
1624-NALOJ,True,Yes
6741-EGCBI,True,Yes
7820-ZYGNY,True,Yes
4317-VTEOA,True,No
9677-AVKED,True,Yes
1670-SVOWZ,True,No
2227-JRSJX,True,No
9847-HNVGP,True,No
6696-YDAYZ,True,No
8980-WQFWL,True,No
1730-ZMAME,True,No
6506-EYCNH,True,No
4634-JLRJT,True,No
9501-UKKNL,False,No phone service
2560-QTSBS,True,Yes
7541-YLXCL,True,No
4795-WRNVT,True,No
6080-TCMYC,True,Yes
0260-ZDLGK,True,No
7860-UXCRM,True,No
6357-JJPQT,True,No
2292-XQWSV,False,No phone service
9552-TGUZV,True,No
5913-INRQV,True,No
8722-NGNBH,False,No phone service
6210-KBBPI,True,Yes
9643-YBLUR,True,Yes
8734-FNWVH,True,Yes
9447-YPTBX,True,No
0133-BMFZO,True,No
6128-CZOMY,True,No
9540-JYROE,True,No
9026-LHEVG,False,No phone service
2260-USTRB,True,No
3656-TKRVZ,True,No
7011-CVEUC,True,No
6185-TASNN,True,No
7925-PNRGI,True,Yes
8623-TMRBY,True,Yes
1552-CZCLL,True,No
3038-PQIUY,True,Yes
1501-SGHBW,True,No
9313-CDOGY,True,No
8148-BPLZQ,True,No
2623-DRYAM,True,Yes
9987-LUTYD,True,No
3208-YPIOE,True,Yes
4488-KQFDT,True,Yes
2612-RANWT,True,Yes
5693-PIPCS,True,No
0491-KAPQG,True,Yes
1925-LFCZZ,False,No phone service
8039-EQPIM,False,No phone service
6900-PXRMS,True,Yes
8707-RMEZH,True,No
3346-BRMIS,False,No phone service
3209-ZPKFI,True,Yes
6479-VDGRK,True,No
9373-WSLOY,False,No phone service
2933-FILNV,False,No phone service
3569-JFODW,True,Yes
9819-FBNSV,True,No
9544-PYPSJ,True,Yes
1591-XWLGB,True,No
0396-UKGAI,True,No
3243-ZHOHY,True,No
5186-EJEGL,True,No
7527-QNRUS,True,Yes
9986-BONCE,True,No
2722-JMONI,True,No
2203-GHNWN,True,Yes
3878-AVSOQ,True,No
3258-SYSWS,True,Yes
5296-PSYVW,True,Yes
6319-QSUSR,True,No
4083-EUGRJ,True,No
7579-OOPEC,True,No
0512-FLFDW,True,Yes
1771-OADNZ,True,Yes
0487-CRLZF,True,No
2107-FBPTK,True,Yes
9451-WLYRI,True,No
8219-VYBVI,True,Yes
1991-VOPLL,True,No
9738-QLWTP,True,No
1016-DJTSV,True,No
9419-IPPBE,True,Yes
0174-QRVVY,True,Yes
5699-BNCAS,True,Yes
2900-PHPLN,True,No
0612-RTZZA,False,No phone service
8106-GWQOK,False,No phone service
8751-EDEKA,True,No
6878-GGDWG,True,No
4039-PIMHX,True,No
8450-LUGUK,True,Yes
3604-WLABM,True,No
0795-GMVQO,True,Yes
2259-OUUSZ,False,No phone service
1142-IHLOO,True,No
6410-LEFEN,True,No
4633-MKHYU,True,No
6257-RJOHI,True,No
1545-JFUML,True,Yes
3194-ORPIK,True,Yes
7826-VVKWT,True,No
1353-GHZOS,True,No
2587-EKXTS,True,Yes
5442-BXVND,True,Yes
8816-VXNZD,True,Yes
9378-FXTIZ,True,Yes
1723-HKXJQ,True,Yes
7825-GKXMW,True,No
9753-OYLBX,True,No
2364-UFROM,True,No
6656-JWRQX,False,No phone service
6473-ULUHT,True,Yes
1240-KNSEZ,True,No
0836-SEYLU,False,No phone service
4433-JCGCG,True,Yes
3716-BDVDB,True,No
7688-AWMDX,True,No
2842-BCQGE,True,Yes
7244-QWYHG,False,No phone service
5899-MQZZL,True,Yes
6849-OYAMU,True,No
5312-UXESG,True,Yes
9488-HGMJH,True,No
6038-GCYEC,False,No phone service
2150-WLKUW,True,Yes
7159-FVYPK,True,Yes
7032-LMBHI,True,Yes
1150-WFARN,True,Yes
6088-BXMRG,True,Yes
3144-AUDBS,True,No
4821-SJHJV,True,Yes
7346-MEDWM,True,Yes
1137-DGOWI,True,No
5616-PRTNT,True,No
3812-LRZIR,True,Yes
4818-QIUFN,True,Yes
9483-GCPWE,True,No
4227-OJHAL,True,Yes
9220-CXRSC,True,Yes
4993-JCRGJ,True,Yes
9537-JALFH,True,No
6698-OXETB,True,No
2103-ZRXFN,True,Yes
3724-BSCVH,True,No
4877-TSOFF,True,Yes
9209-NWPGU,True,No
6961-VCPMC,True,No
7306-YDSOI,True,No
5288-AHOUP,True,No
6688-UZPWD,True,Yes
0655-YDGFJ,True,No
8468-EHYJA,True,Yes
6823-SIDFQ,True,No
1097-FSPVW,True,No
2839-RFSQE,True,No
8328-SKJNO,False,No phone service
7010-ZMVBF,True,No
5201-CBWYG,True,Yes
0968-GSIKN,True,No
1965-DDBWU,True,Yes
9057-SIHCH,True,Yes
6352-GIGGQ,True,Yes
3635-QQRQD,True,No
6771-XWBDM,True,Yes
2897-DOVND,True,No
3082-YVEKW,True,Yes
0191-EQUUH,False,No phone service
7134-HBPBS,True,Yes
3489-HHPFY,True,Yes
2926-JEJJC,True,No
8601-QACRS,True,Yes
4950-BDEUX,False,No phone service
5789-LDFXO,True,Yes
0508-OOLTO,True,No
2984-TBYKU,True,Yes
9822-WMWVG,True,Yes
2391-SOORI,True,No
9040-KZVWO,True,No
2645-QTLMB,True,No
4806-HIPDW,True,No
1548-ARAGG,True,Yes
6339-RZCBJ,True,No
4424-TKOPW,True,Yes
4415-WNGVR,True,No
2522-AHJXR,True,Yes
0412-UCCNP,True,No
1816-FLZDK,False,No phone service
7096-UCLNH,True,No
8443-ZRDBZ,True,Yes
9136-ALYBR,False,No phone service
4615-PIVVU,True,No
8885-QSQBX,True,No
7479-NITWS,True,Yes
8617-ENBDS,True,No
9385-NXKDA,True,Yes
0430-IHCDJ,True,Yes
2959-MJHIC,True,No
6674-KVJHG,True,Yes
1814-DKOLC,True,Yes
4201-JMNGR,True,No
9351-HXDMR,True,Yes
3537-HPKQT,True,Yes
2129-ALKBS,True,Yes
5821-MMEIL,True,No
5960-WPXQM,True,No
0684-AOSIH,True,No
8260-NGFNY,False,No phone service
1309-XGFSN,True,Yes
1866-RZZQS,True,Yes
6968-URWQU,True,No
4742-TXUEX,True,No
9631-XEYKE,True,Yes
8631-NBHFZ,True,Yes
1335-MXCSE,True,No
8873-TMKGR,True,No
8800-JOOCF,True,Yes
1469-LBJQJ,True,Yes
4958-XCBDQ,True,Yes
8337-UPOAQ,True,Yes
0064-YIJGF,True,Yes
2386-OWURY,True,No
1725-IQNIY,True,No
0310-VQXAM,True,No
6598-RFFVI,True,No
3453-RTHJQ,True,No
6712-OAWRH,True,No
6278-FEPBZ,True,No
4280-DLSHD,True,No
1508-DFXCU,True,No
8614-VGMMV,True,Yes
7868-BGSZA,True,Yes
2800-QQUSO,True,Yes
2930-UOTMB,True,Yes
7973-DZRKH,True,Yes
5914-DVBWJ,True,Yes
7698-YFGEZ,True,No
2533-QVMSK,True,Yes
9773-PEQBZ,True,Yes
8644-XLFBW,True,No
0650-BWOZN,True,No
8625-AZYZY,True,Yes
7785-RDVIG,True,No
9602-WCXPI,True,No
2903-YYTBW,True,No
3620-MWJNE,True,No
8573-JGCZW,True,No
6837-HAEVO,True,Yes
6701-YVNQG,True,Yes
9306-CPCBC,True,Yes
4304-XUMGI,True,Yes
9504-YAZWB,True,No
8819-ZBYNA,True,Yes
6174-NRBTZ,False,No phone service
9481-IEBZY,True,Yes
1833-VGRUM,True,Yes
6137-NICCO,True,Yes
9065-ZCPQX,True,Yes
6402-EJMWF,True,No
3620-EHIMZ,True,No
6870-ECSHE,True,No
8747-UDCOI,True,No
8374-XGEJJ,True,Yes
2656-TABEH,True,Yes
6946-LMSQS,True,Yes
4626-OZDTJ,True,Yes
9169-BSVIN,True,Yes
2325-ZUSFD,True,No
8194-PEEBY,True,No
6872-HXFNF,True,Yes
3932-CMDTD,True,No
7714-YXSMB,True,Yes
8387-UGUSU,True,No
1080-BWSYE,True,Yes
4039-HEUNW,True,Yes
1194-HVAIF,True,Yes
0812-WUPTB,True,No
3594-UVONA,True,Yes
0004-TLHLJ,True,No
1767-TGTKO,True,No
8439-LTUGF,True,No
8805-JNRAZ,True,No
5089-IFSDP,True,Yes
6418-HNFED,True,No
0206-OYVOC,True,No
7291-CDTMJ,True,No
7128-GGCNO,True,Yes
0237-YFUTL,True,Yes
7691-KGKGP,True,No
6710-HSJRD,True,Yes
3675-EQOZA,True,No
0840-DCNZE,True,No
1732-FEKLD,True,Yes
9862-KJTYK,False,No phone service
0479-HMSWA,True,No
5854-KSRBJ,True,Yes
0365-BZUWY,True,Yes
4817-VYYWS,True,Yes
5701-SVCWR,True,Yes
3129-AAQOU,True,Yes
4922-CVPDX,True,No
1396-QWFBJ,True,No
1357-BIJKI,True,Yes
1099-BTKWT,False,No phone service
5299-SJCZT,True,Yes
2018-PZKMU,True,No
7340-KEFQE,False,No phone service
4570-QHXHL,True,No
2403-BCASL,True,Yes
7392-YYPYJ,True,Yes
2898-LSJGD,False,No phone service
2223-GDSHL,True,Yes
7359-PTSXY,True,No
9470-RTWDV,True,Yes
2176-OSJUV,True,Yes
9348-YVOMK,True,No
8104-OSKWT,True,Yes
4521-YEEHE,True,Yes
4090-KPJIP,True,Yes
3786-WOVKF,True,Yes
4503-BDXBD,True,No
6086-ESGRL,True,No
2592-HODOV,True,No
3886-CERTZ,True,Yes
7995-ZHHNZ,True,Yes
3824-RHKVR,True,No
5816-SCGFC,True,No
5989-AXPUC,True,Yes
4979-HPRFL,True,Yes
8590-OHDIW,True,No
8015-IHCGW,True,Yes
2332-TODQS,True,Yes
9278-VZKCD,True,Yes
8008-OTEZX,True,No
2773-OVBPK,True,Yes
5999-LCXAO,False,No phone service
5206-XZZQI,True,No
4803-LBYPN,True,No
5759-RCVCB,False,No phone service
6372-RFVNS,True,No
2139-FQHLM,True,No
8261-GWDBQ,True,Yes
1093-YSWCA,True,No
8938-UMKPI,True,Yes
0991-BRRFB,True,No
3882-IYOIJ,True,Yes
8749-TZYEC,True,Yes
1755-FZQEC,True,No
3115-JPJDD,True,No
5600-KTXFM,True,No
3871-IKPYH,True,No
6319-IEJWJ,True,No
9025-AOMKI,True,Yes
6339-TBELP,True,Yes
7964-YESJC,True,Yes
6173-GOLSU,True,Yes
5275-SQEIZ,True,No
7716-YTYHG,True,Yes
9938-ZREHM,True,Yes
7950-XWOVN,False,No phone service
4390-KYULV,True,No
4647-MUZON,True,No
9702-AIUJO,True,No
8849-PRIQJ,True,Yes
8851-RAGOV,True,No
1304-NECVQ,True,Yes
5396-IZEPB,True,No
1729-VLAZJ,False,No phone service
8285-ABVLB,True,No
0701-TJSEF,True,No
5712-VBOXD,True,No
6629-LADHQ,True,No
8945-GRKHX,True,No
1559-DTODC,False,No phone service
4797-MIWUM,True,No
6959-UWKHF,True,No
8720-RQSBJ,True,No
4537-CIBHB,True,No
3815-SLMEF,False,No phone service
5154-VEKBL,False,No phone service
4324-AHJKS,True,No
4355-CVPVS,True,No
